Internal ID,Distributor ID ,Network Ship To,Account Location,Invoice#,Po#,Invoice Date,Item ID,MFG Item,Item Description,Item UPC,Item SAP,Manufacturer Name,Quantity,Unit of Measure,Gross Sales $USD,Tax Amount,EDI Status(ACME)
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,100616,088278,94160B50 160oz SQ Black BOWL50/CS,00039982014040,1016228,SABERT CORPORATION,1,Case,51.48,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,125490,081420,U1025BK BLACK SERVING SPOON 144/CS,10081741192558,1139551,FINELINE SETTINGS,1,Case,23.40,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101739,141083,CL255-0501H1 5/8oz FLAT LID 1M,10739584251726,1145907,D&W FINE PACK LLC,1,Case,44.94,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,81136,042312,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,00024502109436,1204262,PACTIV LLC,4,Case,152.48,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101778,130175,KH517 HWPS BLACK KNIFE 1M/CS,10078731903256,1031352,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,1.80,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,121863,835122,DMT-20 20OZ MISSION BBQ COLD PAPER CUP    1M/CS,50794297939642,1379794,GRAPHIC PACKAGING INT'L LLC,1,Case,73.88,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101811,121174,CH2-32 32OZ Black RECT CONTAINERMICROWAVEABLE 200/CS,00044474929320,1341211,PLACON CORPORATION,1,Case,40.71,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,80766,020107,12" X 15" BBQ TRAY  LINER 2M/CECO NATURAL BUTCHER PAPER,00602793008050,1268277,GORDON PAPER COMPANY INC.,1,Case,61.12,3.67,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,97025,020554,36" 40# PEACH TREAT  1/RL1000',55000004397731,1040976,GORDON PAPER COMPANY INC.,1,Roll,69.89,4.19,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101788,372042,2050-00-50FC FULL STEAM LID WITH FULL CURL 50/CS,00749384977316,1290432,HFA INC.,1,Case,23.31,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101785,372025,82019 HANDI-MAX FULL STEAM PANDEEP   50/CS,00817250019481,1265464,HFA INC.,2,Case,130.40,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,122646,431008,203589 16X16 BLK DINNER NAP 1500/CS 2PLY 1/8 FOLD,07321032035895,1386786,DUNI INC.,1,Case,73.55,4.41,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101813,121176,CH2-10L Clear LID F/24-32OZ RECTCONT NO VENT 200/CS,00044474934676,1341212,PLACON CORPORATION,1,Case,29.88,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,123783,544084,2709319 POT & PAN DETERGENT 2/90CT .5OZ,00071206009319,1384930,STEARNS PACKAGING CORPORATION,1,Case,45.00,2.70,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,97401,510886,XTRA COARSE SOLAR SALT 40#BAG WATER SOFTENER BLUE BAG,00013600769406,1080116,SHEPPARD REDISTRIBUTION INC,6,Bag,44.22,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,102792,800144,MISSION LOGO CATERING BOX 10/C 200# 20.5X12.5X9-1/8 KFT 10/CS,00707282325424,1194572,SOUTHERN CHAMPION TRAY CO.,1,Bundle,42.59,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101773,120114,SN200V-3L Black FOAM HINGE CONTVENTED  CONTAINER 1-COMPT 200/,10020648031553,1164837,GENPAK LLC,5,Case,114.95,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101727,230062,01499 GIANT ORANGE STRAW 4/300WRP   WRAPPED  8.35",10611136014990,1234478,NATIONAL PAPER & PLASTICS CO.,1,Case,16.93,1.02,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,82100,130486,HFKT2NBK KIT (FKT 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,00840239100160,1225522,NATIONAL PAPER & PLASTICS CO.,1,Case,29.06,1.74,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101760,123969,EMI-209B 9" Black SCALLOPED TONG96/CS,00081391922157,1334636,EMI YOSHI INC.,1,Case,61.17,3.67,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,103769,813308,MISSION BBQ 32OZ GWOT TAN CUP,55000013518127,1351812,BERRY GLOBAL,1,Case,118.18,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101736,330941,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,10840239101126,1248070,NATIONAL PAPER & PLASTICS CO.,2,Case,50.20,3.01,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101714,310053,ACM182 18X2M FOODSERVICE FILM,00840239100191,1220757,ANCHOR PACKAGING INC.,2,Roll,33.96,2.04,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,100609,088269,54160B50 SQ DOME LID F/80&160OZ BOWLS   50/CS,00039982014347,1161075,SABERT CORPORATION,1,Case,29.18,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101792,390034,51808 18X500 HEAVY FOIL ROLL,00749384994863,1048696,HFA INC.,2,Roll,78.80,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,87597,MIS125,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,55000011882282,1188228,DURO HILEX POLY LLC,1,Case,65.35,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101777,130174,FH517 HWPS BLACK FORK 1M/CS,10078731903096,1031351,GEORGIA-PACIFIC CORPORATION,1,Case,29.94,1.80,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101790,372055,321-35-100 HALF DEEP STEAM PAN100/CS,00749384991169,1050302,HFA INC.,2,Case,67.58,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101738,140080,CF755-050 5oz ALL PURP Black 1M/,00739584333883,1018926,D&W FINE PACK LLC,4,Case,193.96,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,101912,990002,FUEL CHARGE,55000009981003,998100,ACME PAPER & SUPPLY CO. INC.,1,Each,3.20,,
2702217,0000004600,461509001,509001 MISSION BBQ WYOMISSING,INV145917,B04610050028,06/10/2024 10:35 pm,124800,330140,APRON LG 28X45 POLY 10/100/CS WHITE MDP-46W-I,10729661259561,1361150,IMPACT PRODUCTS,1,Box,6.79,.41,
2702320,0000004600,912553675,912675 SIMPSON SENIOR SERVICES,INV145953,6/7/24,06/10/2024 11:26 pm,83957,460513,00521 1/2 SEAT COVER 20/250/CS,10611136005219,1156492,NATIONAL PAPER & PLASTICS CO.,1,Case,41.19,.00,
2702320,0000004600,912553675,912675 SIMPSON SENIOR SERVICES,INV145953,6/7/24,06/10/2024 11:26 pm,132859,1149843,101109689  Good Sense HC Liquid Air Freshener Fresh 2/2.5Ltr J-Fill,10807174561835,1401589,DIVERSEY INC,1,Case,218.58,.00,
2702517,0000004600,461812120,812120 MISSION BBQ YORK,INV145922,B04610049883,06/10/2024 10:47 pm,119761,620010,CR20004PKP CRAYONS 4/500 4PK CELLO WRAP S/O,00842312100128,1311013,AMERCARE ROYAL LLC,1,Case,42.79,.00,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,80203,350039,16" B-FLUTE CORR PIZZA BOX 50/bd 16X16X2 WHITE STOCK PRINT,55000013371166,1337116,PCA CORRUGATED AND DISPLAY LLC,3,Bundle,79.20,4.75,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,129049,132565,FORK-WHT COMPOSTABLE FORK 1M FULL SIZE,06949281500028,1031024,GREEN WAVE INTERNATIONAL INC,4,Case,178.52,10.71,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,126187,150352,EP-P013NFA 9" MOLDED WHITE PLATE RENEWABLE COMPOSTABLE 500/CS,00644632932195,1199106,ECO-PRODUCTS,6,Case,457.92,27.48,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,101747,100345,PET16 16OZ CLEAR PET CUP 1M PTC16-D98,00840239100924,1232935,EATERY ESSENTIALS,8,Case,613.60,36.82,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,81462,100346,PET20 20OZ CLEAR PET CUP 1M/CSPTC20-D98,00840239100931,1229611,EATERY ESSENTIALS,4,Case,330.00,19.80,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,118741,198703,8703 3LB RED PLAID FOOD TRAY 500/CS,00017779087033,1020986,SPECIALTY QUALITY PACKAGING,10,Case,298.40,17.90,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,126757,190082,8705 5LB RED PLAID FOOD TRAY 500/CS METRIC DESIGN,00017779087057,1021014,SPECIALTY QUALITY PACKAGING,4,Case,129.00,7.74,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,83124,330936,LG POWDER FREE VINYL GLOVE 1M/10/100/CS VFL  CHESAPEAKE,10840239100235,1232942,NATIONAL PAPER & PLASTICS CO.,1,Case,34.76,2.09,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,83123,330935,MED POWDER FREE GLOVE VINYL 1M10/100  VFM   CHESAPEAKE,10840239100228,1232941,NATIONAL PAPER & PLASTICS CO.,1,Case,34.76,2.09,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,83125,330937,EXTRA LARGE POWDER FREE VINYL GLOVE 1M/10/100/CS VFX  CHESAPEAKE,10840239100242,1232943,NATIONAL PAPER & PLASTICS CO.,2,Case,69.52,4.17,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,82168,131563,CHCPLATS COMPOSTABLE T-SPOONCHESAPEAKE 1M/CS  FULL SIZE,00840239103819,1304875,GREEN WAVE INTERNATIONAL INC,6,Case,403.80,24.23,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,99988,200061,20974 FLOW 2-HOLE C/0 TRAY 400HOLDS 8oz-22oz WITH FOOD COMPT,10037700209744,1021822,HUHTAMAKI,8,Case,910.72,54.64,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,126219,441518,FCFW-66 5E POPCORN BOX 250/CS 6.5X2.5625X9.625,50794297947838,1401486,GRAPHIC PACKAGING INT'L LLC,4,Case,259.80,15.59,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,122704,151219,EP-SCRC862NFA 6x8 2-COMP NACHO TRAY 400/CS,00644632009644,1384624,ECO-PRODUCTS,6,Case,543.42,32.61,
2702518,0000004600,572063617,5723617 LEVY HBURG ADMIN,INV145923,NICHOLAS,06/10/2024 10:48 pm,99985,200052,20804 14X18 FIBER TRAY 100/CS,10037700208044,1021307,HUHTAMAKI,6,Case,382.56,22.95,
2702519,0000004600,461017601,461701 MISSION BBQ LANCASTER,INV145924,B04610049869,06/10/2024 10:48 pm,122479,956703,PK57003 FRONT LOADER LATCH KIT,55000013897581,1389758,CAMBRO MANUFACTURING COMPANY,1,Kit,12.00,.72,
2702520,0000004600,350001528,438078 COUNTRY CLUB OF YORK,INV145925,3484322,06/10/2024 10:48 pm,82955,323131,CB66111-COMP HINGE CLAMSHELL6X6X3 420/CS,00721844432023,1324436,ANCHOR PACKAGING INC.,1,Case,96.55,,
2702520,0000004600,350001528,438078 COUNTRY CLUB OF YORK,INV145925,3484322,06/10/2024 10:48 pm,83967,461166,16880 ANGEL SOFT 2-PLY T.T.80/CS 450 SHEETS,20036500303789,1148195,GEORGIA-PACIFIC CORPORATION,1,Case,90.85,5.45,
2702520,0000004600,350001528,438078 COUNTRY CLUB OF YORK,INV145925,3484322,06/10/2024 10:48 pm,121786,032666,D32CXL 32oz CLEAR DELI CONT 500/CS TALL MICROWAVEABLE,00721844427272,1206914,ANCHOR PACKAGING INC.,1,Case,58.17,,
2702520,0000004600,350001528,438078 COUNTRY CLUB OF YORK,INV145925,3484322,06/10/2024 10:48 pm,122276,500195,38X53 1.7MIL BLK CANLNR 100/CS RCM-3853X COEX SUPERTUFF 3-PLY,00735692033950,1388260,ALUF PLASTICS DIVISION,2,Case,58.22,3.49,
